Property_ID,Size(#rooms),Type,Location,Price
10581,2,2,3,520000
10582,2,2,2,380000
10585,2,2,3,485000
10586,3,1,3,1291000
10587,3,1,3,775000
10588,4,1,3,820000
10589,5,1,3,2285000
10590,3,1,4,797000
10591,5,1,4,760000
10592,2,1,4,590000
10593,3,2,2,1180000
10594,2,2,2,585000
10595,4,1,2,1580000
10596,3,1,1,460000
10597,3,1,1,386000
10598,2,2,4,515000
10599,4,1,1,1515000
10600,3,1,1,1037000
10601,3,1,1,1100000
10602,3,1,1,1330000
10603,3,3,1,937000
10604,1,2,1,290000
10605,3,1,1,730000
10606,3,1,1,660000
10607,3,1,2,1530000
10608,3,1,3,1150000
10609,4,1,3,1600000
10610,3,1,4,636000
10611,2,2,2,755000
10612,8,1,2,2200000
10613,3,1,2,1530000
10614,2,2,2,750000
10615,1,2,2,286000
10616,2,2,2,580010
10617,4,3,2,1250000
10618,3,3,4,430000
10619,3,3,4,360000
10620,4,1,4,740000
10622,2,2,2,636500
10623,3,3,2,930000
10625,2,1,1,760000
10626,2,3,1,876000
10627,1,1,1,867000
10628,1,2,1,365000
10629,3,1,1,1297000
10630,4,1,1,515000
10632,5,1,3,865000
10633,4,1,3,760000
10634,3,1,3,725000
10635,2,3,3,480000
10636,4,1,3,1120000
10640,3,1,4,557000
10641,3,1,4,650000
10642,4,1,4,750000
10645,3,1,3,1345000
10646,4,1,3,1430000
10647,4,1,3,1663000
10648,4,1,3,1310000
10649,3,1,3,1530000
10650,4,1,3,1390000
10651,3,1,3,1423000
10652,2,3,3,630000
10653,3,1,3,1300000
10655,3,1,3,655000
10656,4,1,3,792000
10657,1,2,2,435000
10658,1,2,2,350000
10659,3,1,1,490000
10660,3,1,1,490000
10661,3,2,1,392250
10662,2,1,1,417500
10663,3,1,4,1000000
10664,1,2,4,310000
10665,3,1,4,1398000
10666,3,3,3,664000
10667,3,3,3,1900000
10668,2,2,1,790000
10669,2,2,1,830000
10670,1,2,1,456000
10671,2,1,1,1000000
10672,3,3,4,800000
10675,4,1,4,749000
10676,1,2,2,260000
10677,1,2,2,330000
10678,2,2,2,501000
10679,3,1,3,1908000
10680,3,1,3,1070000
10681,4,1,1,700000
10682,3,1,1,805000
10683,3,1,1,721000
10684,2,3,1,400000
10685,2,1,1,675000
10686,4,3,1,656000
10687,3,1,1,866000
10688,4,1,1,1028000
10689,4,1,1,783000
10690,5,1,1,800000
10691,3,1,1,735000
10692,2,3,1,595000
10693,2,3,1,539000
10695,1,2,2,580000
10696,2,3,2,771000
10699,1,2,2,455000
10700,2,2,2,615888
10701,4,1,3,1430000
10702,2,2,3,534000
10703,3,1,3,575500
10704,3,1,3,600000
10705,2,2,3,445000
10706,3,1,2,1430000
10707,4,1,2,1820000
10708,4,1,4,660000
10709,5,1,2,1475000
10710,5,1,3,2100000
10711,3,1,3,1510000
10712,3,2,3,880000
10713,2,1,3,1320000
10714,2,1,1,575500
10715,3,1,4,775000
10716,4,1,4,635000
10717,3,1,4,675000
10718,3,1,4,620000
10719,5,1,4,1005000
10720,4,3,4,710000
10721,3,1,4,700000
10722,3,1,4,635000
10723,2,2,1,438000
10724,2,2,1,710000
10725,1,2,1,390000
10726,3,3,2,1205000
10727,3,1,2,1410000
10728,1,2,2,520000
10729,3,1,3,811000
10730,3,1,1,710500
10731,3,1,1,752000
10732,3,1,1,622000
10733,3,3,4,650000
10734,2,2,4,435000
10735,3,1,4,876000
10736,1,2,2,338000
10737,4,1,4,1340000
10738,3,1,1,450000
10739,3,1,1,440000
10740,2,2,1,1075000
10747,3,1,1,767500
10748,3,1,1,705000
10749,3,1,1,705000
10750,4,1,1,790000
10751,4,1,1,676000
10752,5,1,1,704500
10753,4,1,1,550000
10754,5,1,1,598000
10755,3,1,1,592000
10756,3,1,1,602000
10757,3,1,3,1095000
10758,2,1,3,480000
10760,1,1,4,1425500
10761,3,1,4,1320000
10762,4,1,4,1270000
10766,3,1,3,1150000
10767,3,3,3,1375000
10768,3,1,3,850000
10769,3,1,3,1850000
10772,4,1,2,1820000
10773,3,1,2,1620000
10774,3,1,4,1000000
10776,2,2,1,785000
10777,2,2,1,620000
10778,3,1,3,1040000
10779,2,2,3,676000
10780,3,1,3,1002000
10781,4,3,3,1175000
10782,3,1,2,1365000
10783,3,1,2,875000
10788,1,2,2,327000
10789,4,1,2,1900000
10791,2,3,1,800000
10792,3,1,1,1210000
10793,2,2,2,635000
10794,2,2,2,1003000
10795,2,1,1,820000
10796,3,1,1,1150000
10797,3,1,1,925000
10798,3,1,1,526250
10799,1,1,1,351000
10800,3,1,1,760000
10801,3,1,1,690000
10802,2,2,1,715000
10803,2,2,1,630000
10804,2,1,1,1200000
10805,4,1,3,1725000
10806,2,1,3,633000
10807,4,1,3,1090000
10810,4,1,2,850000
10811,3,1,3,1000000
10812,3,1,4,640000
10814,3,1,2,1720000
10815,3,1,1,690000
10816,4,1,1,875000
10817,3,3,1,420000
10818,4,1,1,677500
10819,2,2,2,600000
10820,2,2,2,762500
10821,4,1,2,1855500
10822,2,1,4,802000
10824,3,1,4,600000
10825,4,1,4,631000
10826,3,1,4,711100
10827,3,1,4,582000
10828,3,1,4,730000
10829,1,2,2,468000
10830,1,2,2,470000
10831,4,1,4,1140000
10832,3,2,4,750000
10833,3,1,4,487000
10834,4,1,4,410000
10835,4,1,4,512500
10836,3,1,4,830500
10837,2,2,4,429000
10838,3,1,4,551000
10839,3,1,4,450000
10840,2,3,2,781000
10841,4,1,4,586000
10842,4,1,4,496000
10843,3,1,3,1280000
10844,4,1,3,1635000
10845,3,3,3,795000
10846,3,1,3,1138000
10847,3,1,3,477000
10848,3,1,1,605000
10849,3,1,1,610000
10850,3,1,1,580000
10851,1,2,1,415000
10852,2,1,1,905000
10853,2,2,2,725000
10854,1,2,2,577000
10855,3,1,4,451000
10856,3,2,4,453350
10857,4,1,4,895000
10858,4,1,4,586000
10859,3,2,3,570000
10860,3,1,3,778000
10861,4,1,3,1055000
10862,3,1,1,790000
10863,4,1,4,514000
10864,3,1,4,529000
10865,3,1,4,484000
10866,2,2,1,670000
10867,2,2,1,510000
10868,3,1,1,410000
10869,4,1,1,675000
10870,3,1,4,1200000
10871,2,2,4,650000
10872,1,2,2,410000
10873,4,1,4,478000
10874,4,1,1,743500
10875,3,1,4,1285000
10876,2,2,4,440000
10877,3,1,1,1635000
10878,2,1,1,940000
10879,3,1,1,1375000
10880,4,3,1,1525000
10881,4,1,4,1380000
10882,3,2,4,700000
10883,4,3,4,950000
10884,2,2,4,415000
10885,3,1,1,1625000
10886,3,1,4,1225000
10887,3,2,4,660000
10888,3,2,4,767000
10889,4,1,4,810000
10890,2,1,2,1480000
10891,2,2,2,821000
10892,3,1,4,1250000
10893,4,3,2,1520000
10894,3,1,2,2299500
10896,2,2,2,700000
10897,2,2,2,614000
10898,4,1,2,2360000
10899,3,1,2,1750000
10900,4,1,2,1460000
10901,3,1,2,1360000
10902,3,1,2,1739000
10903,3,1,3,720000
10904,5,1,2,1780000
10905,4,1,2,1611000
10906,3,1,3,1006000
10907,4,1,2,1700000
10908,4,3,2,1280000
10909,4,3,2,1750000
10910,3,1,2,1175000
10911,3,1,2,1290000
10913,4,1,2,1730000
10914,3,1,3,1100000
10915,4,1,3,1250000
10916,3,1,3,1246000
10917,4,3,3,740000
10918,3,1,3,1525000
10919,2,3,3,730000
10920,3,1,3,830000
10921,5,1,2,3000000
10922,3,1,2,1900000
10923,3,2,2,1296000
10924,4,1,2,4050000
10925,4,1,2,2210000
10926,4,1,2,1655000
10927,4,1,2,2000000
10928,3,1,2,2150000
10929,3,1,2,1680000
10930,2,2,2,890000
10931,3,1,1,616000
10932,3,1,1,632000
10933,3,1,1,1310000
10934,3,1,1,1615000
10935,4,1,1,1500000
10936,4,1,3,1751000
10937,3,1,3,1200000
10938,4,1,3,1580000
10940,4,3,1,685000
10941,3,1,1,685000
10942,4,1,1,725000
10943,2,3,1,505000
10944,4,1,1,1300000
10945,4,1,1,1253000
10946,3,1,2,1170000
10947,4,1,2,1390000
10948,4,1,2,1471000
10949,2,2,3,746000
10950,3,1,4,560000
10951,3,1,2,1650000
10952,2,2,2,881000
10953,5,1,2,3190000
10954,4,1,2,2100000
10955,4,1,2,2725000
10956,4,1,2,3250000
10957,3,1,2,1370000
10958,4,1,4,870000
10961,2,1,2,1070000
10962,4,1,2,1925000
10963,4,1,2,995000
10964,5,1,2,1310000
10965,3,1,2,1275000
10966,4,1,2,1200000
10967,3,1,2,1095000
10972,2,1,1,973000
10973,2,2,1,560000
10974,4,1,1,565000
10975,4,1,1,615000
10976,4,1,1,548000
10977,3,1,1,716000
10978,4,1,1,667500
10980,3,1,3,730000
10981,2,1,3,1080000
10982,3,1,3,702500
10983,2,2,3,505000
10984,3,1,3,766000
10987,4,3,2,1680000
10988,3,1,4,665000
10989,3,1,4,475000
10992,6,1,4,615000
10995,3,1,3,1400000
10996,3,2,3,780000
10997,5,1,3,1328000
10998,2,2,1,1300000
10999,3,1,3,830000
11000,4,1,3,762000
11001,3,1,3,925000
11002,3,1,3,900000
11003,1,2,2,559000
11004,3,3,2,1225000
11005,4,1,2,3175000
11006,2,2,2,520000
11007,4,1,1,550000
11008,3,1,1,561000
11009,3,1,1,556000
11010,3,1,1,441000
11011,3,1,1,552000
11012,4,1,4,2165000
11013,2,1,4,1280000
11014,3,1,4,1165000
11015,5,1,4,2050000
11016,4,1,4,1500000
11017,5,1,1,900000
11018,3,1,1,700000
11019,1,1,1,515000
11020,3,1,3,904000
11021,3,1,1,2700000
11022,3,2,1,1060000
11023,1,2,1,545000
11024,4,1,1,3200000
11025,3,1,1,1705000
11026,3,2,1,850250
11027,3,1,1,1220000
11028,2,2,4,455000
11029,2,3,4,575000
11030,1,1,3,360000
11034,3,1,4,629000
11035,3,1,4,452500
11036,5,1,2,3400000
11037,1,2,2,320000
11038,2,2,2,839000
11039,3,1,2,1690000
11040,4,1,2,2165000
11041,5,1,2,2215000
11042,2,2,2,851000
11043,3,1,2,1910000
11044,3,1,3,1311000
11045,2,2,1,565000
11046,3,1,1,770000
11047,2,1,1,1220000
11048,3,1,1,714000
11049,3,1,1,815000
11050,3,1,2,1345000
11051,2,2,2,630000
11052,1,2,2,420000
11053,2,1,2,1857000
11054,1,2,2,370000
11055,3,1,2,1500000
11056,3,1,2,1425000
11057,3,1,2,1910000
11058,3,1,2,1485000
11059,1,2,2,505000
11060,2,2,2,595000
11061,1,2,2,560000
11062,3,1,2,2825000
11063,4,1,3,1031000
11064,3,1,3,1040000
11065,3,1,3,912000
11066,2,2,3,450000
11067,3,1,3,1250000
11068,2,1,3,650000
11069,3,1,3,680000
11070,4,1,3,1645000
11071,3,2,3,720000
11072,3,1,3,697500
11073,3,1,3,810000
11074,2,2,3,463000
11075,3,1,2,1242000
11076,2,2,2,677500
11077,4,1,4,580000
11078,4,1,4,540000
11079,3,1,4,516000
11080,4,1,2,1570000
11082,2,1,3,2400000
11083,3,1,3,950000
11084,3,1,1,550000
11085,4,3,4,1022000
11086,3,1,4,850000
11087,3,3,4,518500
11088,3,1,1,1225000
11089,5,1,2,2660000
11090,3,1,2,1510000
11091,2,2,2,802000
11092,3,3,2,1007000
11093,7,1,2,4050000
11094,4,1,2,2550000
11095,2,2,2,860000
11096,2,1,2,1840000
11097,4,1,2,1750000
11099,3,2,4,570000
11100,3,1,4,900000
11102,3,1,1,570000
11104,2,2,3,420000
11105,2,3,4,642500
11106,3,1,4,798000
11107,3,1,4,755000
11108,3,3,4,710000
11109,4,1,2,4050000
11110,3,1,2,1650000
11111,3,1,2,2020000
11112,4,1,2,3000000
11113,3,1,2,2500000
11114,3,1,2,2500000
11115,3,1,4,1200000
11116,3,3,4,940000
11117,2,1,2,1200000
11121,4,1,1,630000
11122,3,1,3,1071000
11123,3,3,3,973000
11124,3,1,3,881100
11125,2,1,4,1060000
11126,3,1,4,1225000
11130,3,3,3,900000
11131,2,2,3,730000
11132,5,1,3,2558000
11135,2,1,4,1050000
11136,3,3,4,730000
11137,3,1,4,1195000
11138,4,1,4,923000
11139,2,2,4,600000
11140,3,1,4,1230000
11141,4,1,1,1475000
11142,2,2,1,450000
11143,2,2,1,525000
11144,3,1,1,1225000
11145,4,1,1,1955000
11146,3,1,1,2775000
11147,3,1,3,1310000
11148,4,1,2,1415000
11150,2,2,2,440000
11151,1,2,2,370000
11154,3,3,1,900000
11155,3,1,1,940000
11156,1,2,1,257500
11157,1,2,1,257500
11158,3,1,1,1114000
11159,3,1,4,520000
11160,4,1,4,715000
11161,3,1,2,1900000
11162,2,2,2,1480000
11163,2,2,2,760000
11164,4,1,2,2635000
11165,2,1,2,1250000
11166,1,2,2,400000
11167,4,1,2,4200000
11168,2,1,2,1310000
11169,2,2,2,626000
11170,3,1,1,1270000
11171,3,1,1,980000
11172,4,1,1,1148000
11173,3,1,1,1540000
11174,4,1,1,1210000
11175,3,1,1,935000
11176,3,1,1,510000
11177,5,1,1,861000
11178,3,1,1,732000
11179,4,1,1,755000
11180,1,2,1,325000
11181,4,1,1,1200000
11182,3,1,3,1450000
11183,3,1,3,800000
11184,2,2,3,655000
11185,4,1,3,812000
11186,3,1,3,1400000
11187,5,1,3,1170000
11189,5,1,2,3350000
11190,5,1,2,2255000
11191,3,1,3,870000
11192,4,1,4,1870000
11193,3,3,2,1750000
11194,4,1,2,1800000
11195,4,1,2,3825000
11196,4,1,1,485000
11197,2,2,2,1350000
11198,3,2,2,940000
11199,1,2,2,410000
11200,2,2,2,980000
11201,1,2,2,380000
11202,2,2,2,625000
11204,4,1,4,632500
11205,3,1,4,702000
11206,2,2,2,701000
11207,4,1,2,1600000
11208,7,1,4,2000000
11209,4,1,4,1610000
11210,3,1,4,1742000
11211,3,1,4,1016000
11212,3,1,4,700000
11213,2,1,4,615000
11214,3,1,4,650000
11215,5,1,2,2400000
11216,3,3,2,938000
11217,4,1,2,2290000
11218,3,1,2,1775000
11219,3,1,4,659500
11220,4,1,4,505000
11221,4,1,4,560000
11222,4,1,4,701000
11223,4,1,3,2600000
11224,4,1,3,1205000
11225,5,1,3,1750000
11226,4,1,3,1350000
11227,5,1,3,2300000
11228,5,1,3,2330000
11229,3,1,3,1350000
11230,5,1,3,1410000
11231,3,1,3,1204000
11232,3,1,3,610000
11233,4,1,1,760000
11234,3,1,1,670000
11235,3,2,2,1860000
11236,3,2,2,1400000
11237,3,2,2,1350000
11238,4,1,4,2070000
11239,3,1,3,865000
11240,4,1,3,980000
11241,4,1,3,950000
11242,4,1,3,1295000
11243,4,1,1,788800
11244,3,1,1,900000
11245,3,1,1,700000
11246,4,1,4,455000
11247,3,1,4,483000
11248,3,1,4,455000
11249,4,1,4,1276000
11250,3,1,1,700000
11251,3,1,1,729000
11255,4,1,4,2200000
11256,2,1,2,865000
11258,4,1,4,500000
11259,4,1,4,1142000
11260,3,1,4,1100000
11261,2,1,4,780000
11262,3,1,4,920000
11263,2,2,4,500000
11264,4,1,4,655000
11265,4,1,4,890000
11266,4,1,4,935000
11267,3,3,4,815000
11268,3,2,4,440500
11269,3,2,4,451500
11270,3,2,4,825000
11271,2,2,4,425500
11272,2,1,4,920000
11273,3,3,4,762000
11274,3,1,4,1306000
11275,2,2,4,566000
11276,3,1,2,1420000
11278,4,1,4,934000
11279,2,2,2,585000
11280,3,1,2,2330000
11281,3,3,2,1721000
11282,3,1,3,650000
11283,3,1,3,762000
11284,4,1,2,1384000
11285,3,1,3,1350000
11286,3,1,3,1070000
11287,2,1,3,1500000
11288,3,1,3,1200000
11289,6,1,3,1200000
11290,3,1,3,1100000
11291,2,2,3,706000
11292,3,1,3,785000
11293,4,1,3,950000
11294,4,1,2,2800000
11295,1,2,2,290000
11296,3,1,1,570500
11297,4,1,1,631000
11298,2,2,4,372100
11299,4,1,1,1350000
11300,5,1,1,1300000
11301,1,2,1,315000
11302,2,3,1,702500
11303,1,2,1,275000
11304,2,1,1,835000
11305,10,1,1,900000
11306,3,1,1,710000
11307,3,1,3,1320000
11308,2,2,2,480000
11309,3,1,2,1840000
11310,2,2,2,430000
11311,3,1,4,525000
11314,4,1,2,1550000
11315,1,2,2,361000
11316,3,2,2,960000
11321,3,1,1,900000
11322,1,2,1,365000
11323,2,3,1,310000
11324,3,1,3,662000
11325,3,2,3,625500
11326,3,1,1,459000
11327,3,1,1,420500
11331,3,1,4,535000
11332,3,1,4,560000
11333,4,1,4,860000
11337,3,1,3,1735000
11338,3,3,3,920000
11339,3,1,3,904000
11341,3,1,3,1440000
11342,3,2,2,900000
11343,2,2,3,540000
11344,4,1,3,1054000
11346,3,1,1,600000
11347,2,3,1,401500
11348,3,1,1,630000
11349,4,1,1,1012000
11350,4,1,1,565000
11351,2,2,4,502500
11352,3,1,4,1550000
11353,2,2,4,420000
11354,2,2,4,785000
11355,3,1,4,1410000
11356,3,1,1,750000
11357,4,1,3,748888
11358,4,1,3,850000
11359,1,2,1,490000
11360,1,2,1,381000
11361,2,2,1,650000
11362,3,1,1,1502000
11363,3,1,4,878000
11364,3,2,4,440000
11365,2,2,4,395000
11366,2,1,4,991000
11367,4,1,3,945000
11368,2,1,3,1020000
11369,6,1,3,1234000
11374,2,2,2,540000
11375,2,2,3,960000
11376,5,1,3,1116500
11377,2,2,1,610000
11378,3,1,1,690000
11379,2,2,1,585000
11380,3,1,1,800000
11381,4,1,1,800000
11382,3,1,1,896000
11383,3,1,1,1010000
11384,3,3,2,1660000
11385,2,1,2,1960000
11386,3,3,2,1200000
11387,2,2,2,670000
11388,2,2,2,600000
11389,1,2,2,415000
11390,3,2,2,1150000
11391,3,1,2,1100000
11392,2,2,3,525000
11393,2,3,3,650000
11394,2,1,3,580000
11395,2,1,3,820000
11396,4,1,4,600000
11397,3,1,4,536500
11398,3,1,4,541000
11399,3,1,4,557000
11400,2,1,3,1601000
11401,3,1,1,559000
11402,3,1,4,930000
11403,4,1,4,705000
11404,4,1,4,590000
11405,3,1,4,920000
11406,4,1,4,1100000
11407,3,1,4,840000
11408,3,1,4,860000
11409,3,1,1,840000
11410,2,2,1,535000
11411,3,1,2,1080000
11413,3,1,1,740000
11414,4,1,3,1040000
11415,4,1,1,795000
11416,4,1,1,660000
11417,2,1,4,1170000
11418,3,1,4,930000
11419,2,3,4,650000
11420,3,3,4,702000
11421,2,2,2,575000
11422,2,3,4,675000
11423,2,2,4,440000
11424,3,1,1,520000
11425,3,1,1,430000
11426,4,1,1,570000
11427,3,1,1,520000
11428,4,1,1,515000
11429,2,2,1,387000
11433,4,1,1,780000
11434,3,1,1,775500
11435,3,1,1,726000
11436,4,1,1,710000
11437,3,1,3,1045000
11438,3,3,3,820000
11439,3,1,3,1301000
11440,2,1,4,951000
11441,4,1,4,1425000
11442,3,3,2,935000
11445,3,1,3,1800000
11446,3,1,3,1700000
11447,5,1,3,2248000
11448,3,1,3,1260000
11450,2,2,2,550000
11451,3,3,2,956000
11454,3,1,4,740000
11455,3,1,4,990000
11456,4,1,4,950000
11459,2,2,1,541000
11460,3,1,1,1307500
11461,3,1,1,1100000
11462,3,1,1,1050000
11463,3,1,1,1800000
11464,3,1,1,1550000
11465,4,1,2,1211000
11466,3,1,1,970000
11467,4,1,1,1453000
11468,4,1,2,1610000
11469,2,1,2,1150000
11474,2,1,1,962000
11475,3,3,1,629000
11476,3,1,1,881000
11477,4,1,4,690000
11478,4,1,4,596000
11479,4,1,4,698000
11480,2,2,2,500000
11481,4,1,1,1060500
11482,4,1,1,990000
11483,2,2,1,652000
11484,3,1,1,953000
11485,2,2,1,468000
11486,2,3,1,710000
11487,3,1,1,550000
11488,3,1,1,725000
11489,3,1,1,880000
11490,2,2,1,502000
11491,3,1,1,1175000
11492,1,2,1,432000
11493,2,2,1,800000
11494,3,1,3,710000
11495,2,1,3,1310000
11496,2,1,3,855000
11499,3,1,1,537000
11504,3,1,2,2800000
11505,2,3,1,345000
11506,2,2,2,666000
11507,2,2,2,910000
11508,1,2,2,401500
11510,2,1,4,610000
11511,3,1,4,550000
11512,4,1,4,520000
11513,3,1,3,805000
11514,2,2,2,470000
11515,3,1,2,1000000
11516,3,1,4,860000
11517,3,1,4,532000
11518,3,1,4,960000
11519,3,1,4,630000
11520,4,1,4,580000
11521,4,1,4,853000
11522,4,1,4,704000
11523,3,1,1,508000
11524,3,1,1,1236000
11525,1,2,1,328000
11526,2,2,2,1140000
11527,2,2,4,341500
11528,2,2,4,470000
11529,3,1,3,1111500
11530,4,1,3,1214000
11531,4,1,3,1045000
11532,3,2,3,622000
11533,3,1,3,826000
11535,2,2,1,604000
11536,2,2,1,655000
11537,3,1,1,740000
11538,3,1,4,505000
11539,3,1,4,570000
11540,3,1,4,453000
11541,2,1,4,335000
11542,1,1,4,280000
11543,4,1,4,955000
11544,3,3,4,700000
11545,1,2,1,380000
11546,4,1,1,1900000
11547,3,1,1,800000
11549,4,1,4,1920000
11550,4,1,1,530000
11551,3,1,4,982500
11552,3,1,4,1400000
11553,3,1,4,1042000
11554,3,1,4,1230000
11555,3,1,4,1005000
11556,2,1,1,911000
11557,2,1,1,1190000
11558,3,1,4,2050000
11559,3,1,4,1680000
11560,1,2,4,280000
11561,1,2,4,310000
11562,5,1,4,1472000
11563,2,2,4,454000
11564,3,1,4,1005000
11565,4,3,4,820000
11566,4,1,4,1360000
11567,3,1,4,950000
11568,3,1,4,620000
11569,3,1,4,830000
11570,3,1,4,730000
11571,4,1,4,805000
11572,2,1,4,510000
11573,3,1,4,645000
11574,2,2,2,486000
11575,3,3,4,855000
11576,2,1,4,1035000
11577,3,1,4,1310000
11578,4,1,2,1450000
11579,3,3,2,1060000
11582,4,1,4,665000
11583,3,1,4,750000
11584,5,1,4,800000
11585,2,2,2,800000
11586,5,1,2,2400000
11587,5,1,2,2400000
11588,3,1,2,2668000
11589,4,1,2,1750000
11590,4,1,2,1850000
11592,3,3,2,1850000
11593,2,1,3,906000
11594,3,1,2,1640000
11595,3,1,2,1610000
11596,2,2,2,410000
11597,5,1,2,1500000
11598,2,2,2,860000
11601,3,1,3,1020000
11602,3,1,3,874000
11603,3,3,4,560000
11604,2,2,2,620000
11605,3,1,2,1500000
11606,1,1,1,1100000
11607,3,1,1,450000
11608,3,1,1,560000
11609,3,1,1,1120000
11610,2,1,1,1110000
11611,3,1,1,1260000
11612,4,1,1,1790000
11613,1,2,1,390500
11614,4,1,1,800000
11615,5,1,1,999000
11616,3,1,1,680000
11617,4,1,4,750000
11618,3,1,2,1830000
11619,3,1,1,920000
11620,3,1,1,1400000
11621,2,2,2,796000
11622,2,1,2,1630000
11623,3,1,2,1050000
11625,2,2,2,610000
11626,3,3,2,977500
11628,4,1,2,1138000
11629,3,1,2,1050000
11630,2,2,1,640000
11631,3,1,1,1285000
11632,3,1,1,890000
11633,2,1,1,1080000
11634,6,1,1,1000000
11635,3,1,1,607500
11636,3,1,1,500000
11637,3,1,1,515000
11638,3,1,1,510000
11639,4,1,1,592500
11640,4,1,1,595000
11641,3,1,3,1005000
11646,2,1,2,710000
11647,3,1,4,572000
11648,4,1,4,505000
11649,3,1,4,550000
11650,5,1,3,1530000
11651,3,3,3,816000
11652,4,1,3,1385000
11653,3,1,3,900000
11655,1,2,1,895000
11657,3,1,2,1975000
11658,3,3,2,1200000
11659,3,3,3,751000
11660,2,2,2,635000
11661,2,2,2,630000
11662,2,2,2,730000
11663,4,1,1,600000
11664,3,1,1,410000
11665,3,1,1,545000
11666,3,1,4,1620000
11667,1,2,4,326000
11668,3,1,4,1535000
11669,2,1,1,830000
11670,3,1,3,740000
11671,2,2,1,505000
11672,2,2,4,430000
11673,3,1,4,900000
11674,4,1,4,1000000
11675,4,1,4,891000
11676,3,1,3,742000
11677,3,1,3,1011000
11680,3,1,4,645000
11681,3,1,4,627000
11682,2,2,2,580000
11683,2,2,2,519500
11684,2,2,3,656000
11685,2,2,3,730000
11686,5,1,3,1182000
11687,4,2,3,1500000
11688,3,1,3,1800000
11689,5,1,3,1832000
11690,3,2,3,1000000
11691,2,2,1,493000
11692,3,1,1,940000
11693,2,2,1,435000
11694,3,1,1,725000
11695,3,1,1,476500
11696,4,1,1,741000
11697,3,1,1,550000
11698,3,1,2,1930000
11699,3,3,2,1405000
11700,2,2,2,500000
11701,2,2,2,520000
11702,4,1,3,1270500
11703,3,1,3,751000
11704,3,1,3,1515000
11705,2,1,3,735000
11706,4,1,3,590000
11707,3,1,2,1460000
11708,4,1,2,1535000
11709,4,1,4,700000
11710,3,1,4,520000
11711,4,1,4,650000
11712,4,1,4,576000
11713,2,2,2,472000
11714,2,3,3,880000
11715,4,3,3,985000
11716,3,1,1,528000
11717,4,1,4,590000
11718,3,1,4,918000
11719,3,3,4,777000
11720,4,1,4,880000
11721,2,2,2,591000
11722,3,1,4,565000
11725,3,1,1,798000
11726,3,1,1,560000
11729,3,1,4,681000
11730,3,1,4,1005000
11731,2,1,4,468000
11732,2,1,4,650000
11733,3,1,2,1638000
11734,3,3,4,640000
11735,2,2,4,410000
11736,3,2,1,420000
11742,3,1,1,725000
11743,3,1,3,1101000
11744,4,3,3,926000
11745,1,2,4,362000
11747,3,1,3,1267000
11748,2,2,3,611000
11749,4,1,3,1750000
11753,3,1,4,1100000
11754,4,1,4,1130000
11755,4,1,4,1006000
11758,2,2,1,465000
11759,3,1,1,1290000
11760,3,1,1,1335000
11761,1,2,1,352500
11762,3,1,1,1875000
11765,2,2,1,541000
11766,2,3,1,510000
11767,2,2,1,550000
11768,2,2,1,580000
11769,2,2,1,706000
11770,2,2,2,559000
11771,2,2,2,570000
11772,1,2,1,250000
11773,1,2,1,392000
11774,1,2,1,505000
11775,3,1,1,980000
11776,2,2,1,495000
11777,2,1,1,320000
11778,2,3,1,617500
11779,5,1,1,1282500
11780,4,1,1,760500
11781,2,2,1,419000
11782,3,1,1,1590000
11783,2,2,1,592000
11784,2,2,1,1667500
11785,2,2,1,685000
11786,3,1,3,882500
11787,3,1,3,910000
11788,3,1,3,777000
11789,3,1,1,510000
11790,3,1,2,1651000
11791,2,2,2,770000
11792,4,1,3,1040000
11793,4,1,3,1120000
11794,3,2,4,886000
11795,3,1,1,601000
11796,4,1,1,810000
11797,5,1,1,945000
11798,3,1,1,500000
11799,2,2,2,747500
11800,1,2,2,420000
11801,2,2,2,460000
11802,2,2,2,1340000
11805,3,1,4,627000
11806,1,2,2,360000
11807,2,2,2,530000
11808,2,2,2,533000
11809,3,1,2,1180000
11810,4,1,4,1220000
11811,3,1,4,500000
11812,3,1,4,438000
11813,3,1,4,910000
11814,4,3,4,650000
11815,3,1,4,595000
11816,3,1,4,710000
11817,3,3,4,615000
11818,4,1,4,859000
11819,3,1,2,2225000
11820,2,1,2,1950000
11821,4,1,2,2550000
11822,2,2,2,830000
11823,4,1,4,740000
11824,3,1,4,620000
11825,4,1,4,463500
11826,3,1,4,530000
11827,3,1,4,446000
11828,3,1,4,520000
11829,3,1,4,530000
11830,5,1,4,725500
11831,4,1,4,688000
11832,3,1,4,630000
11833,4,1,4,800000
11834,3,1,4,760000
11835,3,3,4,502000
11836,4,1,3,1275000
11837,5,1,3,1300000
11838,4,1,3,1215000
11839,4,1,3,1320000
11840,2,3,3,731000
11841,3,1,1,651000
11842,3,1,1,631000
11843,3,1,1,715500
11844,3,1,1,1110000
11845,2,2,2,735000
11846,2,2,2,920000
11847,1,2,2,350000
11848,3,1,4,822000
11849,3,1,3,988000
11850,3,1,3,855000
11851,3,3,3,630000
11852,3,1,1,830000
11853,3,1,1,710000
11854,3,1,1,850000
11855,3,1,4,383000
11856,4,1,4,463000
11857,3,1,4,471500
11858,3,1,4,412500
11859,3,1,4,452000
11860,4,1,4,665000
11861,3,1,4,485000
11862,4,1,4,510000
11863,3,1,4,850000
11864,3,1,4,915000
11867,4,1,4,1440000
11868,3,1,1,400000
